Diresa,Red,Microred,EESS,Dpto_EESS,Prov_EESS,Dist_EESS,Renipress
APURIMAC,COTABAMBAS,HAQUIRA,I-1   - 00007246 - HUANCA UMUYTO,APURIMAC,COTABAMBAS,HAQUIRA,7246
APURIMAC,COTABAMBAS,HAQUIRA,I-1   - 00007355 - ANTAPUNCO,APURIMAC,COTABAMBAS,HAQUIRA,7355
APURIMAC,COTABAMBAS,HAQUIRA,I-1   - 00007356 - CHACAMACHAY,APURIMAC,COTABAMBAS,MARA,7356
APURIMAC,COTABAMBAS,HAQUIRA,I-1   - 00007695 - CURCA,APURIMAC,COTABAMBAS,MARA,7695
APURIMAC,COTABAMBAS,HAQUIRA,I-1   - 00011591 - HUARAQUERAY,APURIMAC,COTABAMBAS,MARA,11591
APURIMAC,COTABAMBAS,HAQUIRA,I-1   - 00017936 - CHOQUEMAYO,APURIMAC,COTABAMBAS,HAQUIRA,17936
APURIMAC,COTABAMBAS,HAQUIRA,I-1   - 00017937 - PISCOCALLA,APURIMAC,COTABAMBAS,HAQUIRA,17937
APURIMAC,COTABAMBAS,HAQUIRA,I-2   - 00002618 - HUANCCASCCA,APURIMAC,COTABAMBAS,HAQUIRA,2618
APURIMAC,COTABAMBAS,HAQUIRA,I-2   - 00002619 - LLAC-CHUA,APURIMAC,COTABAMBAS,HAQUIRA,2619
APURIMAC,COTABAMBAS,HAQUIRA,I-2   - 00002620 - PATAN,APURIMAC,COTABAMBAS,HAQUIRA,2620
APURIMAC,COTABAMBAS,HAQUIRA,I-2   - 00002624 - PISACCASA,APURIMAC,COTABAMBAS,MARA,2624
APURIMAC,COTABAMBAS,HAQUIRA,I-4   - 00002617 - HAQUIRA,APURIMAC,COTABAMBAS,HAQUIRA,2617
APURIMAC,COTABAMBAS,HAQUIRA,I-4   - 00002622 - MARA,APURIMAC,COTABAMBAS,MARA,2622
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-1   - 00007128 - APUMARCA,APURIMAC,COTABAMBAS,TAMBOBAMBA,7128
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-1   - 00007211 - OCRABAMBA,APURIMAC,COTABAMBAS,TAMBOBAMBA,7211
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-1   - 00007213 - KUCHUHUACHO,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,7213
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-1   - 00007214 - MINASCUCHO,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,7214
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-1   - 00007215 - ANTA ANTA,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,7215
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-1   - 00007219 - OCCORURO,APURIMAC,COTABAMBAS,TAMBOBAMBA,7219
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-1   - 00008827 - HUMAHUIRE,APURIMAC,COTABAMBAS,TAMBOBAMBA,8827
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-1   - 00017931 - CHOCCOLLO,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,17931
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-1   - 00017933 - PATARIO,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,17933
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-1   - 00017934 - CCASA,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,17934
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-1   - 00017935 - QQUELLO,APURIMAC,COTABAMBAS,TAMBOBAMBA,17935
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-1   - 00018006 - CHUROC,APURIMAC,COTABAMBAS,TAMBOBAMBA,18006
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-2   - 00002623 - TAMBULLA,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,2623
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-2   - 00002626 - CHACCARO,APURIMAC,COTABAMBAS,TAMBOBAMBA,2626
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-2   - 00002627 - PAMPURA,APURIMAC,COTABAMBAS,TAMBOBAMBA,2627
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-2   - 00002628 - ASACCASI,APURIMAC,COTABAMBAS,TAMBOBAMBA,2628
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-2   - 00002629 - OCCACCAHUA,APURIMAC,COTABAMBAS,TAMBOBAMBA,2629
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-2   - 00007025 - CHOCQUECCA,APURIMAC,COTABAMBAS,TAMBOBAMBA,7025
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-2   - 00007212 - PUMAMARCA,APURIMAC,COTABAMBAS,TAMBOBAMBA,7212
APURIMAC,COTABAMBAS,TAMBOBAMBA,I-4   - 00002611 - CHALHUAHUACHO,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,2611
APURIMAC,COTABAMBAS,TAMBOBAMBA,II-1  - 00002625 - TAMBOBAMBA,APURIMAC,COTABAMBAS,TAMBOBAMBA,2625
APURIMAC,GRAU,CHUQUIBAMBILLA,I-1   - 00002608 - TURPAY,APURIMAC,GRAU,TURPAY,2608
APURIMAC,GRAU,CHUQUIBAMBILLA,I-1   - 00002690 - YUMIRI,APURIMAC,ANTABAMBA,OROPESA,2690
APURIMAC,GRAU,CHUQUIBAMBILLA,I-1   - 00007422 - HUICHIHUA,APURIMAC,GRAU,CHUQUIBAMBILLA,7422
APURIMAC,GRAU,CHUQUIBAMBILLA,I-1   - 00007423 - CHAPIMARCA,APURIMAC,GRAU,CHUQUIBAMBILLA,7423
APURIMAC,GRAU,CHUQUIBAMBILLA,I-1   - 00007424 - PATA PATA,APURIMAC,GRAU,CHUQUIBAMBILLA,7424
APURIMAC,GRAU,CHUQUIBAMBILLA,I-1   - 00007425 - RATCAY,APURIMAC,GRAU,CURPAHUASI,7425
APURIMAC,GRAU,CHUQUIBAMBILLA,I-1   - 00007437 - PIYAY,APURIMAC,GRAU,PATAYPAMPA,7437
APURIMAC,GRAU,CHUQUIBAMBILLA,I-1   - 00007438 - SONCCOCCOCHA,APURIMAC,ANTABAMBA,OROPESA,7438
APURIMAC,GRAU,CHUQUIBAMBILLA,I-1   - 00008820 - MARCCECCA,APURIMAC,GRAU,CHUQUIBAMBILLA,8820
APURIMAC,GRAU,CHUQUIBAMBILLA,I-1   - 00011938 - CHISE,APURIMAC,GRAU,CHUQUIBAMBILLA,11938
APURIMAC,GRAU,CHUQUIBAMBILLA,I-2   - 00002596 - COTAHUARCAY,APURIMAC,GRAU,CHUQUIBAMBILLA,2596
APURIMAC,GRAU,CHUQUIBAMBILLA,I-2   - 00002598 - CURPAHUASI,APURIMAC,GRAU,CURPAHUASI,2598
APURIMAC,GRAU,CHUQUIBAMBILLA,I-2   - 00002602 - PATAYPAMPA,APURIMAC,GRAU,PATAYPAMPA,2602
APURIMAC,GRAU,CHUQUIBAMBILLA,I-2   - 00002607 - SANTA ROSA,APURIMAC,GRAU,SANTA ROSA,2607
APURIMAC,GRAU,CHUQUIBAMBILLA,I-2   - 00002610 - VIRUNDO,APURIMAC,GRAU,VIRUNDO,2610
APURIMAC,GRAU,CHUQUIBAMBILLA,I-3   - 00002594 - TOTORA OROPESA,APURIMAC,ANTABAMBA,OROPESA,2594
APURIMAC,GRAU,CHUQUIBAMBILLA,I-4   - 00002595 - SAN CAMILO DE LELIS (CHUQUIBAMBILLA),APURIMAC,GRAU,CHUQUIBAMBILLA,2595
APURIMAC,GRAU,VILCABAMBA,I-1   - 00002603 - CCONCCACCA,APURIMAC,GRAU,PROGRESO,2603
APURIMAC,GRAU,VILCABAMBA,I-1   - 00002606 - SAN ANTONIO,APURIMAC,GRAU,SAN ANTONIO,2606
APURIMAC,GRAU,VILCABAMBA,I-1   - 00002653 - TAMBORACCAY,APURIMAC,GRAU,CURPAHUASI,2653
APURIMAC,GRAU,VILCABAMBA,I-1   - 00007347 - CCASANCCA,APURIMAC,GRAU,CURASCO,7347
APURIMAC,GRAU,VILCABAMBA,I-1   - 00007349 - PACCAYURA,APURIMAC,GRAU,PROGRESO,7349
APURIMAC,GRAU,VILCABAMBA,I-1   - 00007426 - HUAYO,APURIMAC,GRAU,CURPAHUASI,7426
APURIMAC,GRAU,VILCABAMBA,I-1   - 00007427 - PUESTO DE SALUD CCORICHICHINA,APURIMAC,GRAU,HUAILLATI,7427
APURIMAC,GRAU,VILCABAMBA,I-1   - 00007428 - PICOSAYHUAS,APURIMAC,GRAU,PROGRESO,7428
APURIMAC,GRAU,VILCABAMBA,I-1   - 00013212 - TAMBO,APURIMAC,GRAU,HUAILLATI,13212
APURIMAC,GRAU,VILCABAMBA,I-2   - 00002597 - CURASCO,APURIMAC,GRAU,CURASCO,2597
APURIMAC,GRAU,VILCABAMBA,I-2   - 00002599 - HUAYLLATI,APURIMAC,GRAU,HUAILLATI,2599
APURIMAC,GRAU,VILCABAMBA,I-2   - 00002600 - MAMARA,APURIMAC,GRAU,MAMARA,2600
APURIMAC,GRAU,VILCABAMBA,I-2   - 00002601 - AYRIHUANCA,APURIMAC,GRAU,MICAELA BASTIDAS,2601
APURIMAC,GRAU,VILCABAMBA,I-3   - 00002605 - PROGRESO,APURIMAC,GRAU,PROGRESO,2605
APURIMAC,GRAU,VILCABAMBA,I-4   - 00002609 - VILCABAMBA,APURIMAC,GRAU,VILCABAMBA,2609
APURIMAC,JOSE MARIA ARGUEDAS,CHICMO,I-1   - 00004205 - PUESTO DE SALUD TARAMBA,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,4205
APURIMAC,JOSE MARIA ARGUEDAS,CHICMO,I-1   - 00007164 - REBELDE HUAYRANA,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,7164
APURIMAC,JOSE MARIA ARGUEDAS,CHICMO,I-1   - 00012943 - PUESTO DE SALUD MOYABAMBA BAJA,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,12943
APURIMAC,JOSE MARIA ARGUEDAS,CHICMO,I-1   - 00013941 - LAMAY,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,13941
APURIMAC,JOSE MARIA ARGUEDAS,CHICMO,I-1   - 00019772 - PUESTO DE SALUD CCANTUPATA,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,19772
APURIMAC,JOSE MARIA ARGUEDAS,CHICMO,I-2   - 00004203 - CASCABAMBA,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,4203
APURIMAC,JOSE MARIA ARGUEDAS,CHICMO,I-2   - 00004206 - HUANCANE,APURIMAC,CHINCHEROS,URANMARCA,4206
APURIMAC,JOSE MARIA ARGUEDAS,CHICMO,I-3   - 00004204 - NUEVA ESPERANZA,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,4204
APURIMAC,JOSE MARIA ARGUEDAS,CHICMO,I-4   - 00004202 - CHICMO,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,4202
APURIMAC,JOSE MARIA ARGUEDAS,HUANCABAMBA,I-1   - 00004175 - CCEÑUARAN,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,4175
APURIMAC,JOSE MARIA ARGUEDAS,HUANCABAMBA,I-1   - 00004176 - SOCCÑACANCHA,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,4176
APURIMAC,JOSE MARIA ARGUEDAS,HUANCABAMBA,I-1   - 00012994 - SUCARAYLLA,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,12994
APURIMAC,JOSE MARIA ARGUEDAS,HUANCABAMBA,I-2   - 00004173 - HUINCHOS,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,4173
APURIMAC,JOSE MARIA ARGUEDAS,HUANCABAMBA,I-4   - 00004172 - HUANCABAMBA,APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,4172
APURIMAC,JOSE MARIA ARGUEDAS,HUANCARAY,I-1   - 00004157 - NUEVA HUILLCAYHUA,APURIMAC,ANDAHUAYLAS,CHIARA,4157
APURIMAC,JOSE MARIA ARGUEDAS,HUANCARAY,I-1   - 00004159 - MOLLEPATA,APURIMAC,ANDAHUAYLAS,HUANCARAY,4159
APURIMAC,JOSE MARIA ARGUEDAS,HUANCARAY,I-1   - 00004207 - TANQUIYAURECC,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,4207
APURIMAC,JOSE MARIA ARGUEDAS,HUANCARAY,I-1   - 00007165 - SANTIAGO DE YAURECC,APURIMAC,ANDAHUAYLAS,CHIARA,7165
APURIMAC,JOSE MARIA ARGUEDAS,HUANCARAY,I-1   - 00007236 - IGLESIA PATA,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,7236
APURIMAC,JOSE MARIA ARGUEDAS,HUANCARAY,I-1   - 00012940 - SAN JUAN DE CULA,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,12940
APURIMAC,JOSE MARIA ARGUEDAS,HUANCARAY,I-1   - 00012990 - CCANCCAYLLO,APURIMAC,ANDAHUAYLAS,HUANCARAY,12990
APURIMAC,JOSE MARIA ARGUEDAS,HUANCARAY,I-1   - 00013001 - OCCOCHO,APURIMAC,ANDAHUAYLAS,HUANCARAY,13001
APURIMAC,JOSE MARIA ARGUEDAS,HUANCARAY,I-1   - 00018538 - SAN JUAN PAMPA,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,18538
APURIMAC,JOSE MARIA ARGUEDAS,HUANCARAY,I-1   - 00018539 - SANTIAGO DE YANACULLO,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,18539
APURIMAC,JOSE MARIA ARGUEDAS,HUANCARAY,I-2   - 00004160 - SAN ANTONIO DE CACHI,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,4160
APURIMAC,JOSE MARIA ARGUEDAS,HUANCARAY,I-2   - 00004161 - CHULLIZANA,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,4161
APURIMAC,JOSE MARIA ARGUEDAS,HUANCARAY,I-2   - 00004162 - CHACCRAMPA,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,4162
APURIMAC,JOSE MARIA ARGUEDAS,HUANCARAY,I-4   - 00004158 - HUANCARAY,APURIMAC,ANDAHUAYLAS,HUANCARAY,4158
APURIMAC,JOSE MARIA ARGUEDAS,NO PERTENECE A NINGUNA MICRORED,I-3   - 00006804 - ANDAHUAYLAS,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,6804
APURIMAC,JOSE MARIA ARGUEDAS,PAMPACHIRI,I-1   - 00004168 - CHILLIHUA,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,4168
APURIMAC,JOSE MARIA ARGUEDAS,PAMPACHIRI,I-1   - 00004169 - LLANCAMA,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,4169
APURIMAC,JOSE MARIA ARGUEDAS,PAMPACHIRI,I-1   - 00010009 - CCOCHAPUCRO,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,10009
APURIMAC,JOSE MARIA ARGUEDAS,PAMPACHIRI,I-2   - 00007155 - VILLA SANTA ROSA,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,7155
APURIMAC,JOSE MARIA ARGUEDAS,PAMPACHIRI,I-4   - 00004167 - PAMPACHIRI,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,4167
APURIMAC,JOSE MARIA ARGUEDAS,TALAVERA,I-1   - 00004196 - UCHUHUANCARAY,APURIMAC,ANDAHUAYLAS,TALAVERA,4196
APURIMAC,JOSE MARIA ARGUEDAS,TALAVERA,I-1   - 00004197 - LUIS PATA,APURIMAC,ANDAHUAYLAS,TALAVERA,4197
APURIMAC,JOSE MARIA ARGUEDAS,TALAVERA,I-1   - 00004199 - LLANTUYHUANCA,APURIMAC,ANDAHUAYLAS,TALAVERA,4199
APURIMAC,JOSE MARIA ARGUEDAS,TALAVERA,I-1   - 00004200 - CCACCACHA,APURIMAC,ANDAHUAYLAS,TALAVERA,4200
APURIMAC,JOSE MARIA ARGUEDAS,TALAVERA,I-1   - 00004201 - SACHAPUNA,APURIMAC,CHINCHEROS,OCOBAMBA,4201
APURIMAC,JOSE MARIA ARGUEDAS,TALAVERA,I-1   - 00007162 - MULACANCHA,APURIMAC,ANDAHUAYLAS,TALAVERA,7162
APURIMAC,JOSE MARIA ARGUEDAS,TALAVERA,I-1   - 00013000 - OSCCOLLOPAMPA,APURIMAC,ANDAHUAYLAS,TALAVERA,13000
APURIMAC,JOSE MARIA ARGUEDAS,TALAVERA,I-2   - 00004194 - CHOCCEPUQUIO,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,4194
APURIMAC,JOSE MARIA ARGUEDAS,TALAVERA,I-2   - 00004198 - PAMPAMARCA,APURIMAC,ANDAHUAYLAS,TALAVERA,4198
APURIMAC,JOSE MARIA ARGUEDAS,TALAVERA,I-4   - 00004195 - TALAVERA,APURIMAC,ANDAHUAYLAS,TALAVERA,4195
APURIMAC,JOSE MARIA ARGUEDAS,TURPO,I-1   - 00004164 - PALLACCOCHA,APURIMAC,ANDAHUAYLAS,TURPO,4164
APURIMAC,JOSE MARIA ARGUEDAS,TURPO,I-1   - 00006917 - TAYPICHA,APURIMAC,ANDAHUAYLAS,TURPO,6917
APURIMAC,JOSE MARIA ARGUEDAS,TURPO,I-1   - 00013002 - TORACCA,APURIMAC,ANDAHUAYLAS,TURPO,13002
APURIMAC,JOSE MARIA ARGUEDAS,TURPO,I-1   - 00018464 - YANACCMA,APURIMAC,ANDAHUAYLAS,TURPO,18464
APURIMAC,JOSE MARIA ARGUEDAS,TURPO,I-1   - 00024059 - SOCCOSPATA,APURIMAC,ANDAHUAYLAS,TURPO,24059
APURIMAC,JOSE MARIA ARGUEDAS,TURPO,I-2   - 00004165 - BELEN DE ANTA,APURIMAC,ANDAHUAYLAS,TURPO,4165
APURIMAC,JOSE MARIA ARGUEDAS,TURPO,I-3   - 00004163 - TURPO,APURIMAC,ANDAHUAYLAS,TURPO,4163
APURIMAC,SONDOR,ANDARAPA,I-1   - 00004133 - HUANCAS,APURIMAC,ANDAHUAYLAS,ANDARAPA,4133
APURIMAC,SONDOR,ANDARAPA,I-1   - 00004135 - ILLAHUASI,APURIMAC,ANDAHUAYLAS,ANDARAPA,4135
APURIMAC,SONDOR,ANDARAPA,I-1   - 00007251 - CHANTA UMACA,APURIMAC,ANDAHUAYLAS,ANDARAPA,7251
APURIMAC,SONDOR,ANDARAPA,I-1   - 00019629 - SAN JUAN DE MIRAFLORES,APURIMAC,ANDAHUAYLAS,ANDARAPA,19629
APURIMAC,SONDOR,ANDARAPA,I-2   - 00004134 - HUAMPICA,APURIMAC,ANDAHUAYLAS,ANDARAPA,4134
APURIMAC,SONDOR,ANDARAPA,I-2   - 00004136 - PUYHUALLA,APURIMAC,ANDAHUAYLAS,ANDARAPA,4136
APURIMAC,SONDOR,ANDARAPA,I-4   - 00004132 - ANDARAPA,APURIMAC,ANDAHUAYLAS,ANDARAPA,4132
APURIMAC,SONDOR,KISHUARA,I-1   - 00012269 - PUESTO DE SALUD SOTCCOMAYO,APURIMAC,ANDAHUAYLAS,KISHUARA,12269
APURIMAC,SONDOR,KISHUARA,I-2   - 00004184 - Puesto de Salud Cavira,APURIMAC,ANDAHUAYLAS,KISHUARA,4184
APURIMAC,SONDOR,KISHUARA,I-2   - 00004185 - MATAPUQUIO,APURIMAC,ANDAHUAYLAS,KISHUARA,4185
APURIMAC,SONDOR,KISHUARA,I-2   - 00004186 - Puesto de Salud Quillabamba,APURIMAC,ANDAHUAYLAS,KISHUARA,4186
APURIMAC,SONDOR,KISHUARA,I-2   - 00004187 - PUESTO DE SALUD COLPA,APURIMAC,ANDAHUAYLAS,KISHUARA,4187
APURIMAC,SONDOR,KISHUARA,I-2   - 00006915 - TINTAY,APURIMAC,ANDAHUAYLAS,KISHUARA,6915
APURIMAC,SONDOR,KISHUARA,I-4   - 00004183 - KISHUARA,APURIMAC,ANDAHUAYLAS,KISHUARA,4183
APURIMAC,SONDOR,PACUCHA,I-1   - 00004190 - PUCULLOCCOCHA,APURIMAC,ANDAHUAYLAS,PACUCHA,4190
APURIMAC,SONDOR,PACUCHA,I-1   - 00007154 - LAGUNA,APURIMAC,ANDAHUAYLAS,PACUCHA,7154
APURIMAC,SONDOR,PACUCHA,I-1   - 00011447 - PULLURI,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,11447
APURIMAC,SONDOR,PACUCHA,I-2   - 00004191 - COTAHUACHO,APURIMAC,ANDAHUAYLAS,PACUCHA,4191
APURIMAC,SONDOR,PACUCHA,I-2   - 00004192 - ARGAMA,APURIMAC,ANDAHUAYLAS,PACUCHA,4192
APURIMAC,SONDOR,PACUCHA,I-2   - 00004193 - CHURRUBAMBA,APURIMAC,ANDAHUAYLAS,PACUCHA,4193
APURIMAC,SONDOR,PACUCHA,I-3   - 00004188 - KAQUIABAMBA,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,4188
APURIMAC,SONDOR,PACUCHA,I-4   - 00004189 - PACUCHA,APURIMAC,ANDAHUAYLAS,PACUCHA,4189
APURIMAC,SONDOR,SAN JERONIMO,I-1   - 00004182 - POLTOCCSA,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,4182
APURIMAC,SONDOR,SAN JERONIMO,I-1   - 00011899 - CHULLCUISA,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,11899
APURIMAC,SONDOR,SAN JERONIMO,I-2   - 00004178 - ANCATIRA,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,4178
APURIMAC,SONDOR,SAN JERONIMO,I-2   - 00004180 - CHAMPACCOCHA,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,4180
APURIMAC,SONDOR,SAN JERONIMO,I-3   - 00004181 - LLIUPAPUQUIO,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,4181
APURIMAC,SONDOR,SAN JERONIMO,I-4   - 00004177 - SAN JERONIMO,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,4177
AREQUIPA,AREQUIPA CAYLLOMA,15 DE AGOSTO,I-2   - 00001316 - PUESTO DE SALUD MIGUEL GRAU  MODULO A,AREQUIPA,AREQUIPA,PAUCARPATA,1316
AREQUIPA,AREQUIPA CAYLLOMA,15 DE AGOSTO,I-2   - 00001318 - PUESTO DE SALUD MIGUEL GRAU  MODULO C-D,AREQUIPA,AREQUIPA,PAUCARPATA,1318
AREQUIPA,AREQUIPA CAYLLOMA,15 DE AGOSTO,I-3   - 00001298 - CENTRO DE SALUD 15 DE AGOSTO,AREQUIPA,AREQUIPA,PAUCARPATA,1298
AREQUIPA,AREQUIPA CAYLLOMA,15 DE AGOSTO,I-3   - 00001317 - CENTRO DE SALUD MIGUEL GRAU  B,AREQUIPA,AREQUIPA,PAUCARPATA,1317
AREQUIPA,AREQUIPA CAYLLOMA,ALTO SELVA ALEGRE,I-2   - 00001301 - LEONES DEL MISTI,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,1301
AREQUIPA,AREQUIPA CAYLLOMA,ALTO SELVA ALEGRE,I-2   - 00001303 - SAN JUAN BAUTISTA,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,1303
AREQUIPA,AREQUIPA CAYLLOMA,ALTO SELVA ALEGRE,I-2   - 00001304 - HEROES DEL CENEPA,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,1304
AREQUIPA,AREQUIPA CAYLLOMA,ALTO SELVA ALEGRE,I-3   - 00001291 - CENTRO DE SALUD ALTO SELVA ALEGRE,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,1291
AREQUIPA,AREQUIPA CAYLLOMA,ALTO SELVA ALEGRE,I-3   - 00001300 - APURIMAC,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,1300
AREQUIPA,AREQUIPA CAYLLOMA,ALTO SELVA ALEGRE,I-3   - 00001302 - INDEPENDENCIA,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,1302
AREQUIPA,AREQUIPA CAYLLOMA,AMPLIACION PAUCARPATA,I-2   - 00001310 - CENTRO DE SALUD MANUEL PRADO,AREQUIPA,AREQUIPA,PAUCARPATA,1310
AREQUIPA,AREQUIPA CAYLLOMA,AMPLIACION PAUCARPATA,I-3   - 00001313 - CENTRO DE SALUD NUEVA ALBORADA,AREQUIPA,AREQUIPA,PAUCARPATA,1313
AREQUIPA,AREQUIPA CAYLLOMA,AMPLIACION PAUCARPATA,I-3   - 00001315 - CENTRO DE SALUD CAMPO MARTE,AREQUIPA,AREQUIPA,PAUCARPATA,1315
AREQUIPA,AREQUIPA CAYLLOMA,AMPLIACION PAUCARPATA,I-4   - 00001296 - CENTRO DE SALUD  AMPLIACIÓN PAUCARPATA,AREQUIPA,AREQUIPA,PAUCARPATA,1296
AREQUIPA,AREQUIPA CAYLLOMA,BUENOS AIRES DE CAYMA,I-2   - 00001245 - SAN JOSE,AREQUIPA,AREQUIPA,CAYMA,1245
AREQUIPA,AREQUIPA CAYLLOMA,BUENOS AIRES DE CAYMA,I-2   - 00001246 - DEAN VALDIVIA,AREQUIPA,AREQUIPA,CAYMA,1246
AREQUIPA,AREQUIPA CAYLLOMA,BUENOS AIRES DE CAYMA,I-3   - 00001235 - BUENOS AIRES DE CAYMA,AREQUIPA,AREQUIPA,CAYMA,1235
AREQUIPA,AREQUIPA CAYLLOMA,CABANACONDE,I-1   - 00001441 - PUESTO DE SALUD CHOCO,AREQUIPA,CASTILLA,CHOCO,1441
AREQUIPA,AREQUIPA CAYLLOMA,CABANACONDE,I-2   - 00001432 - PUESTO DE SALUD PINCHOLLO,AREQUIPA,CAYLLOMA,CABANACONDE,1432
AREQUIPA,AREQUIPA CAYLLOMA,CABANACONDE,I-2   - 00001433 - PUESTO DE SALUD HUAMBO,AREQUIPA,CAYLLOMA,HUAMBO,1433
AREQUIPA,AREQUIPA CAYLLOMA,CABANACONDE,I-2   - 00001434 - PUESTO DE SALUD TAPAY,AREQUIPA,CAYLLOMA,TAPAY,1434
AREQUIPA,AREQUIPA CAYLLOMA,CABANACONDE,I-3   - 00001420 - CABANACONDE,AREQUIPA,CAYLLOMA,CABANACONDE,1420
AREQUIPA,AREQUIPA CAYLLOMA,CALLALLI,I-2   - 00001431 - PUESTO DE SALUD COTACOTA,AREQUIPA,CAYLLOMA,TISCO,1431
AREQUIPA,AREQUIPA CAYLLOMA,CALLALLI,I-2   - 00001435 - PUESTO DE SALUD SANTA ROSA DE SIBAYO,AREQUIPA,CAYLLOMA,SIBAYO,1435
AREQUIPA,AREQUIPA CAYLLOMA,CALLALLI,I-2   - 00001436 - PUESTO DE SALUD TUTI,AREQUIPA,CAYLLOMA,TUTI,1436
AREQUIPA,AREQUIPA CAYLLOMA,CALLALLI,I-2   - 00001437 - PUESTO DE SALUD CHALHUANCA,AREQUIPA,CAYLLOMA,CALLALLI,1437
AREQUIPA,AREQUIPA CAYLLOMA,CALLALLI,I-2   - 00001438 - PUESTO DE SALUD TISCO,AREQUIPA,CAYLLOMA,TISCO,1438
AREQUIPA,AREQUIPA CAYLLOMA,CALLALLI,I-2   - 00006891 - PUESTO DE SALUD TARUCAMARCA,AREQUIPA,CAYLLOMA,TISCO,6891
AREQUIPA,AREQUIPA CAYLLOMA,CALLALLI,I-3   - 00001421 - CENTRO DE SALUD CALLALLI,AREQUIPA,CAYLLOMA,CALLALLI,1421
